sentence1,sentence2,word,string,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
It was a wooden post.,It was a fence post.,post,post,True,0.07470561154124644,9,8,9,1,177853440
It was a teaching post.,It was a challenging post.,post,post,True,0.08995521785912552,9,8,8,0,177853440
He had the alcoholic punch.,He had the strongest punch.,punch,punch,False,0.13218988985162594,9,10,10,0,177853440
He had the alcoholic punch.,He had the quickest punch.,punch,punch,False,0.1356577035796379,9,10,10,0,177853440
He had the fruit punch.,He had the strongest punch.,punch,punch,False,0.14635665379607343,9,9,10,1,177853440
He had the fruit punch.,He had the quickest punch.,punch,punch,False,0.14983783654586658,9,9,10,1,177853440
He had the alcoholic punch.,He had the fruit punch.,punch,punch,True,0.05352355777937734,9,10,9,1,177853440
He had the strongest punch.,He had the quickest punch.,punch,punch,True,0.011074185317885177,9,10,10,0,177853440
She had a brilliant pupil.,She had a dilated pupil.,pupil,pupil,False,0.049924227675634536,9,10,9,1,177853440
She had a brilliant pupil.,She had a cloudy pupil.,pupil,pupil,False,0.031753808466781996,9,10,9,1,177853440
She had an interested pupil.,She had a dilated pupil.,pupil,pupil,False,0.06844546061406309,9,8,9,1,177853440
She had an interested pupil.,She had a cloudy pupil.,pupil,pupil,False,0.08370297262049453,9,8,9,1,177853440
She had a brilliant pupil.,She had an interested pupil.,pupil,pupil,True,0.050825325185472336,9,10,8,2,177853440
She had a dilated pupil.,She had a cloudy pupil.,pupil,pupil,True,0.047834644063949106,9,9,9,0,177853440
He pushed the cocaine.,He pushed the bed.,push,pushed,False,0.053687428583139574,9,9,7,2,177853440
He pushed the cocaine.,He pushed the desk.,push,pushed,False,0.05736597741872307,9,9,8,1,177853440
He pushed the drugs.,He pushed the bed.,push,pushed,False,0.14519652619992995,9,7,7,0,177853440
He pushed the drugs.,He pushed the desk.,push,pushed,False,0.13954617272263992,9,7,8,1,177853440
He pushed the cocaine.,He pushed the drugs.,push,pushed,True,0.10073420048611081,9,9,7,2,177853440
He pushed the bed.,He pushed the desk.,push,pushed,True,0.036491614058901556,9,7,8,1,177853440
That was a loud racket.,That was a badminton racket.,racket,racket,False,0.09653440323171891,9,10,9,1,177853440
That was a loud racket.,That was a tennis racket.,racket,racket,False,0.07453676327633185,9,10,9,1,177853440
That was an annoying racket.,That was a badminton racket.,racket,racket,False,0.08303488081133847,9,10,9,1,177853440
That was an annoying racket.,That was a tennis racket.,racket,racket,False,0.07252458975736509,9,10,9,1,177853440
That was a loud racket.,That was an annoying racket.,racket,racket,True,0.028768299088699822,9,10,10,0,177853440
That was a badminton racket.,That was a tennis racket.,racket,racket,True,0.019925017471769224,9,9,9,0,177853440
He liked electronic rock.,He liked limestone rock.,rock,rock,False,0.10900399257720461,9,8,8,0,177853440
He liked electronic rock.,He liked granite rock.,rock,rock,False,0.10895392554764105,9,8,8,0,177853440
He liked alternative rock.,He liked limestone rock.,rock,rock,False,0.12608658336331613,9,8,8,0,177853440
He liked alternative rock.,He liked granite rock.,rock,rock,False,0.12432176037126486,9,8,8,0,177853440
He liked electronic rock.,He liked alternative rock.,rock,rock,True,0.023832694077429162,9,8,8,0,177853440
He liked limestone rock.,He liked granite rock.,rock,rock,True,0.012261676762424623,9,8,8,0,177853440
She ran the marathon.,She ran the shop.,run,ran,False,0.13485907136728048,9,7,7,0,177853440
She ran the marathon.,She ran the company.,run,ran,False,0.14443575068291614,9,7,7,0,177853440
She ran the race.,She ran the shop.,run,ran,False,0.11928566461273316,9,7,7,0,177853440
She ran the race.,She ran the company.,run,ran,False,0.10227146766131445,9,7,7,0,177853440
She ran the marathon.,She ran the race.,run,ran,True,0.09325248588768409,9,7,7,0,177853440
She ran the shop.,She ran the company.,run,ran,True,0.05673992111385784,9,7,7,0,177853440
He saw the wise sage.,He saw the fragrant sage.,sage,sage,False,0.05406432715766829,9,9,11,2,177853440
He saw the wise sage.,He saw the bushy sage.,sage,sage,False,0.05306235499955769,9,9,10,1,177853440
He saw the renowned sage.,He saw the fragrant sage.,sage,sage,False,0.07556974774025971,9,9,11,2,177853440
He saw the renowned sage.,He saw the bushy sage.,sage,sage,False,0.09390257998780382,9,9,10,1,177853440
He saw the wise sage.,He saw the renowned sage.,sage,sage,True,0.05360586823401947,9,9,9,0,177853440
He saw the fragrant sage.,He saw the bushy sage.,sage,sage,True,0.028597917270884343,9,11,10,1,177853440
It was a fish scale.,It was a music scale.,scale,scale,False,0.06317161418880823,9,8,8,0,177853440
It was a fish scale.,It was a major scale.,scale,scale,False,0.10547773496783286,9,8,8,0,177853440
It was a lizard scale.,It was a music scale.,scale,scale,False,0.09152450632048448,9,9,8,1,177853440
It was a lizard scale.,It was a major scale.,scale,scale,False,0.12524033293998438,9,9,8,1,177853440
It was a fish scale.,It was a lizard scale.,scale,scale,True,0.06485957403231202,9,8,9,1,177853440
It was a music scale.,It was a major scale.,scale,scale,True,0.07082517485007167,9,8,8,0,177853440
It was a touching scene.,It was a nature scene.,scene,scene,False,0.09604688808593465,9,9,8,1,177853440
It was a touching scene.,It was a panoramic scene.,scene,scene,False,0.047940802917499914,9,9,10,1,177853440
It was a well-acted scene.,It was a nature scene.,scene,scene,False,0.1002951913748873,9,10,8,2,177853440
It was a well-acted scene.,It was a panoramic scene.,scene,scene,False,0.07181184750137226,9,10,10,0,177853440
It was a touching scene.,It was a well-acted scene.,scene,scene,True,0.08081392308240143,9,9,10,1,177853440
It was a nature scene.,It was a panoramic scene.,scene,scene,True,0.0665873077274014,9,8,10,2,177853440
It was a gold seal.,It was a circus seal.,seal,seal,False,0.06298019309186631,9,8,10,2,177853440
It was a gold seal.,It was a trained seal.,seal,seal,False,0.0600090885339426,9,8,8,0,177853440
It was a certified seal.,It was a circus seal.,seal,seal,False,0.12869339662663737,9,8,10,2,177853440
It was a certified seal.,It was a trained seal.,seal,seal,False,0.0887273156744085,9,8,8,0,177853440
It was a gold seal.,It was a certified seal.,seal,seal,True,0.11262203695825634,9,8,8,0,177853440
It was a circus seal.,It was a trained seal.,seal,seal,True,0.07096095084146714,9,10,8,2,177853440
She served a pie.,She served a summons.,serve,served,False,0.09202799413196372,9,7,8,1,177853440
She served a pie.,She served a warrant.,serve,served,False,0.12509388878007577,9,7,8,1,177853440
She served a lasagna.,She served a summons.,serve,served,False,0.07453443696829343,9,8,8,0,177853440
She served a lasagna.,She served a warrant.,serve,served,False,0.07528930962333791,9,8,8,0,177853440
She served a pie.,She served a lasagna.,serve,served,True,0.06324900312788362,9,7,8,1,177853440
She served a summons.,She served a warrant.,serve,served,True,0.05532619996392818,9,8,8,0,177853440
The girl sang.,The bird sang.,sing,sang,False,0.1315960278802487,9,6,6,0,177853440
The girl sang.,The cricket sang.,sing,sang,False,0.1445690411929118,9,6,6,0,177853440
The choir sang.,The bird sang.,sing,sang,False,0.1612482051705887,9,6,6,0,177853440
The choir sang.,The cricket sang.,sing,sang,False,0.16110451755451227,9,6,6,0,177853440
The girl sang.,The choir sang.,sing,sang,True,0.07064081082531082,9,6,6,0,177853440
The bird sang.,The cricket sang.,sing,sang,True,0.07354625561172423,9,6,6,0,177853440
He spilled the drink.,He spilled the news.,spill,spilled,False,0.08543485838932552,9,8,8,0,177853440
He spilled the drink.,He spilled the secret.,spill,spilled,False,0.09381307011646645,9,8,8,0,177853440
He spilled the flour.,He spilled the news.,spill,spilled,False,0.08600982090681963,9,9,8,1,177853440
He spilled the flour.,He spilled the secret.,spill,spilled,False,0.1000891072589637,9,9,8,1,177853440
He spilled the drink.,He spilled the flour.,spill,spilled,True,0.04929646206366578,9,8,9,1,177853440
He spilled the news.,He spilled the secret.,spill,spilled,True,0.03537375803006371,9,8,8,0,177853440
He staked his horse.,He staked his name.,stake,staked,False,0.05133819981692589,9,8,8,0,177853440
He staked his horse.,He staked his claim.,stake,staked,False,0.09648297640968961,9,8,8,0,177853440
He staked his tent.,He staked his name.,stake,staked,False,0.04701540184912334,9,9,8,1,177853440
He staked his tent.,He staked his claim.,stake,staked,False,0.069754141374203,9,9,8,1,177853440
He staked his horse.,He staked his tent.,stake,staked,True,0.04634763900428884,9,8,9,1,177853440
He staked his name.,He staked his claim.,stake,staked,True,0.06558663904428574,9,8,8,0,177853440
They stalled the truck.,They stalled the horse.,stall,stalled,False,0.02213815164079913,9,8,8,0,177853440
They stalled the truck.,They stalled the pig.,stall,stalled,False,0.0296659194960307,9,8,9,1,177853440
They stalled the bus.,They stalled the horse.,stall,stalled,False,0.0354320921955934,9,8,8,0,177853440
They stalled the bus.,They stalled the pig.,stall,stalled,False,0.048204470226321794,9,8,9,1,177853440
They stalled the truck.,They stalled the bus.,stall,stalled,True,0.015376257212739941,9,8,8,0,177853440
They stalled the horse.,They stalled the pig.,stall,stalled,True,0.020897327024712364,9,8,9,1,177853440
They stayed wet.,They stayed nearby.,stay,stayed,False,0.12459346615280187,9,6,6,0,177853440
They stayed wet.,They stayed overnight.,stay,stayed,False,0.09285323731643447,9,6,7,1,177853440
They stayed cold.,They stayed nearby.,stay,stayed,False,0.15359261925985823,9,6,6,0,177853440
They stayed cold.,They stayed overnight.,stay,stayed,False,0.09779654177282548,9,6,7,1,177853440
They stayed wet.,They stayed cold.,stay,stayed,True,0.048556087037884166,9,6,6,0,177853440
They stayed nearby.,They stayed overnight.,stay,stayed,True,0.07457832506435802,9,6,7,1,177853440
He tapped the keg.,He tapped the stick.,tap,tapped,False,0.03375755205802489,9,9,8,1,177853440
He tapped the keg.,He tapped the drums.,tap,tapped,False,0.0753492224150305,9,9,8,1,177853440
He tapped the beer.,He tapped the stick.,tap,tapped,False,0.024822256451002445,9,8,8,0,177853440
He tapped the beer.,He tapped the drums.,tap,tapped,False,0.0632826499731961,9,8,8,0,177853440
He tapped the keg.,He tapped the beer.,tap,tapped,True,0.03844147162615241,9,9,8,1,177853440
He tapped the stick.,He tapped the drums.,tap,tapped,True,0.06780219407920607,9,8,8,0,177853440
He used the scotch tape.,He used the interview tape.,tape,tape,False,0.07548143079921599,9,10,8,2,177853440
He used the scotch tape.,He used the video tape.,tape,tape,False,0.07941165149222085,9,10,8,2,177853440
He used the double-sided tape.,He used the interview tape.,tape,tape,False,0.10723664545676936,9,11,8,3,177853440
He used the double-sided tape.,He used the video tape.,tape,tape,False,0.08499507772412118,9,11,8,3,177853440
He used the scotch tape.,He used the double-sided tape.,tape,tape,True,0.0635422548267448,9,10,11,1,177853440
He used the interview tape.,He used the video tape.,tape,tape,True,0.04552519808246025,9,8,8,0,177853440
It was a winter term.,It was a legal term.,term,term,False,0.160695809995834,9,8,8,0,177853440
It was a winter term.,It was a technical term.,term,term,False,0.1889720243080817,9,8,8,0,177853440
It was a fall term.,It was a legal term.,term,term,False,0.14564778429467917,9,8,8,0,177853440
It was a fall term.,It was a technical term.,term,term,False,0.17076569335068026,9,8,8,0,177853440
It was a winter term.,It was a fall term.,term,term,True,0.05984472424303944,9,8,8,0,177853440
It was a legal term.,It was a technical term.,term,term,True,0.035537907132846214,9,8,8,0,177853440
It was a clock tick.,It was a parasitic tick.,tick,tick,False,0.11024858460323061,9,9,10,1,177853440
It was a clock tick.,It was a diseased tick.,tick,tick,False,0.08250606683407491,9,9,10,1,177853440
It was an audible tick.,It was a parasitic tick.,tick,tick,False,0.09947267455306719,9,10,10,0,177853440
It was an audible tick.,It was a diseased tick.,tick,tick,False,0.06521575328860274,9,10,10,0,177853440
It was a clock tick.,It was an audible tick.,tick,tick,True,0.05443383910087418,9,9,10,1,177853440
It was a parasitic tick.,It was a diseased tick.,tick,tick,True,0.03644105223900085,9,10,10,0,177853440
It was a generous tip.,It was a pencil tip.,tip,tip,False,0.09285788989861388,9,9,9,0,177853440
It was a generous tip.,It was a finger tip.,tip,tip,False,0.1056128068319302,9,9,8,1,177853440
It was a stingy tip.,It was a pencil tip.,tip,tip,False,0.0971789037039631,9,10,9,1,177853440
It was a stingy tip.,It was a finger tip.,tip,tip,False,0.07581525686060275,9,10,8,2,177853440
It was a generous tip.,It was a stingy tip.,tip,tip,True,0.07768092727474818,9,9,10,1,177853440
It was a pencil tip.,It was a finger tip.,tip,tip,True,0.07046660653381387,9,9,8,1,177853440
She liked the essay title.,She liked the academic title.,title,title,False,0.11877675651076836,9,9,9,0,177853440
She liked the essay title.,She liked the professional title.,title,title,False,0.1735503441750268,9,9,9,0,177853440
She liked the poem title.,She liked the academic title.,title,title,False,0.1446788392232875,9,9,9,0,177853440
She liked the poem title.,She liked the professional title.,title,title,False,0.19552002481914843,9,9,9,0,177853440
She liked the essay title.,She liked the poem title.,title,title,True,0.03372557114882979,9,9,9,0,177853440
She liked the academic title.,She liked the professional title.,title,title,True,0.10961345999254113,9,9,9,0,177853440
They toasted the bread.,They toasted the host.,toast,toasted,False,0.04520243756389075,9,9,8,1,177853440
